season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2023-2024,Adam Lorenc,30.10.1998,KGHM Cuprum Lubin,Atakujący,198,93,360,,https://www.plusliga.pl/players/id/12/tour/44.html
2023-2024,Mateusz Masłowski,13.06.1997,KGHM Cuprum Lubin,Libero,185,80,333,,https://www.plusliga.pl/players/id/1604/tour/44.html
2023-2024,Paweł Pietraszko,05.10.1990,KGHM Cuprum Lubin,Środkowy,201,96,352,,https://www.plusliga.pl/players/id/1964/tour/44.html
2023-2024,Jakub Strulak,12.05.2001,KGHM Cuprum Lubin,Środkowy,210,94,355,,https://www.plusliga.pl/players/id/834/tour/44.html
2023-2024,Hubert Węgrzyn,06.01.2000,KGHM Cuprum Lubin,Środkowy,200,92,348,,https://www.plusliga.pl/players/id/717/tour/44.html
2023-2024,Adrian Aciobăniței,24.08.1997,PGE GiEK Skra Bełchatów,Przyjmujący,193,78,337,,https://www.plusliga.pl/players/id/27/tour/44.html
2023-2024,Pierre Derouillon,06.06.1999,PGE GiEK Skra Bełchatów,Przyjmujący,194,79,336,,https://www.plusliga.pl/players/id/1990/tour/44.html
2023-2024,Benjamin Diez,04.04.1998,PGE GiEK Skra Bełchatów,Libero,183,80,320,,https://www.plusliga.pl/players/id/339/tour/44.html
2023-2024,Dawid Konarski,31.08.1989,PGE GiEK Skra Bełchatów,Atakujący,198,101,355,,https://www.plusliga.pl/players/id/472/tour/44.html
2023-2024,Przemysław Kupka,09.03.2001,PGE GiEK Skra Bełchatów,Atakujący,206,97,360,,https://www.plusliga.pl/players/id/2035/tour/44.html
2023-2024,Bartłomiej Lemański,19.03.1996,PGE GiEK Skra Bełchatów,Środkowy,217,105,365,,https://www.plusliga.pl/players/id/279/tour/44.html
2023-2024,Bartłomiej Lipiński,16.11.1996,PGE GiEK Skra Bełchatów,Przyjmujący,201,102,350,,https://www.plusliga.pl/players/id/280/tour/44.html
2023-2024,Grzegorz Łomacz,01.10.1987,PGE GiEK Skra Bełchatów,Rozgrywający,187,81,336,,https://www.plusliga.pl/players/id/678/tour/44.html
2023-2024,Kajetan Marek,06.01.1994,PGE GiEK Skra Bełchatów,Libero,186,73,306,,https://www.plusliga.pl/players/id/1022/tour/44.html
2023-2024,Mateusz Mika,21.01.1991,PGE GiEK Skra Bełchatów,Przyjmujący,207,85,354,,https://www.plusliga.pl/players/id/1605/tour/44.html
2023-2024,Mateusz Nowak,29.02.2004,PGE GiEK Skra Bełchatów,Środkowy,209,100,335,,https://www.plusliga.pl/players/id/1606/tour/44.html
2023-2024,Wiktor Nowak,21.05.1999,PGE GiEK Skra Bełchatów,Rozgrywający,191,85,320,,https://www.plusliga.pl/players/id/2385/tour/44.html
2023-2024,Iliya Petkov,10.10.1996,PGE GiEK Skra Bełchatów,Środkowy,201,88,350,,https://www.plusliga.pl/players/id/742/tour/44.html
2023-2024,Krzysztof Pietruszewski,01.01.2007,PGE GiEK Skra Bełchatów,Środkowy,,,,,https://www.plusliga.pl/players/id/1226/tour/44.html
2023-2024,Mateusz Poręba,24.08.1999,PGE GiEK Skra Bełchatów,Środkowy,204,102,360,,https://www.plusliga.pl/players/id/1612/tour/44.html
2023-2024,Jakub Rybicki,01.11.1998,PGE GiEK Skra Bełchatów,Przyjmujący,196,84,350,,https://www.plusliga.pl/players/id/829/tour/44.html
2023-2024,Łukasz Wiśniewski,03.02.1989,PGE GiEK Skra Bełchatów,Środkowy,198,104,343,,https://www.plusliga.pl/players/id/1309/tour/44.html
2023-2024,Taylor Averill,05.03.1992,Projekt Warszawa,Środkowy,201,93,370,,https://www.plusliga.pl/players/id/2256/tour/44.html
2023-2024,Bartłomiej Bołądź,28.09.1994,Projekt Warszawa,Atakujący,205,101,360,,https://www.plusliga.pl/players/id/270/tour/44.html
2023-2024,Karol Borkowski,14.02.1998,Projekt Warszawa,Przyjmujący,195,85,350,,https://www.plusliga.pl/players/id/1069/tour/44.html
2023-2024,Jan Firlej,26.09.1996,Projekt Warszawa,Rozgrywający,188,84,330,,https://www.plusliga.pl/players/id/855/tour/44.html
2023-2024,Igor Grobelny,08.06.1993,Projekt Warszawa,Przyjmujący,194,77,360,,https://www.plusliga.pl/players/id/726/tour/44.html
2023-2024,Jędrzej Gruszczyński,13.11.1997,Projekt Warszawa,Libero,186,84,335,,https://www.plusliga.pl/players/id/904/tour/44.html
2023-2024,Jakub Kowalczyk,26.06.1986,Projekt Warszawa,Środkowy,200,95,350,,https://www.plusliga.pl/players/id/807/tour/44.html
2023-2024,Srećko Lisinac,17.05.1992,Projekt Warszawa,Środkowy,205,96,360,,https://www.plusliga.pl/players/id/2203/tour/44.html
2023-2024,Piotr Nowakowski,18.12.1987,Projekt Warszawa,Środkowy,205,101,360,,https://www.plusliga.pl/players/id/2014/tour/44.html
2023-2024,Yurii Semeniuk,12.05.1994,Projekt Warszawa,Środkowy,210,100,360,,https://www.plusliga.pl/players/id/2443/tour/44.html
2023-2024,Maciej Stępień,22.06.1994,Projekt Warszawa,Rozgrywający,183,85,335,,https://www.plusliga.pl/players/id/1348/tour/44.html
2023-2024,Artur Szalpuk,20.03.1995,Projekt Warszawa,Przyjmujący,201,93,350,,https://www.plusliga.pl/players/id/253/tour/44.html
2023-2024,Kévin Tillie,02.11.1990,Projekt Warszawa,Przyjmujący,200,85,345,,https://www.plusliga.pl/players/id/1149/tour/44.html
2023-2024,Linus Weber,01.11.1999,Projekt Warszawa,Atakujący,201,100,360,,https://www.plusliga.pl/players/id/1260/tour/44.html
2023-2024,Damian Wojtaszek,07.09.1988,Projekt Warszawa,Libero,180,79,330,,https://www.plusliga.pl/players/id/419/tour/44.html
2023-2024,Andrzej Wrona,27.12.1988,Projekt Warszawa,Środkowy,206,96,366,,https://www.plusliga.pl/players/id/183/tour/44.html
2023-2024,Jakub Abramowicz,10.04.1998,PSG Stal Nysa,Środkowy,202,95,350,,https://www.plusliga.pl/players/id/777/tour/44.html
2023-2024,Kamil Dembiec,07.02.1992,PSG Stal Nysa,Libero,180,73,315,,https://www.plusliga.pl/players/id/1026/tour/44.html
2023-2024,Zouheir El Graoui,01.07.1994,PSG Stal Nysa,Przyjmujący,197,90,345,,https://www.plusliga.pl/players/id/2455/tour/44.html
2023-2024,Michał Gierżot,04.10.2001,PSG Stal Nysa,Przyjmujący,208,95,350,,https://www.plusliga.pl/players/id/1671/tour/44.html
2023-2024,Konrad Jankowski,29.06.2002,PSG Stal Nysa,Środkowy,204,100,365,,https://www.plusliga.pl/players/id/1185/tour/44.html
2023-2024,Remigiusz Kapica,28.09.2000,PSG Stal Nysa,Atakujący,200,97,352,,https://www.plusliga.pl/players/id/2093/tour/44.html
2023-2024,Kamil Kosiba,22.02.1999,PSG Stal Nysa,Przyjmujący,200,97,350,,https://www.plusliga.pl/players/id/1036/tour/44.html
2023-2024,Dominik Kramczyński,13.01.2001,PSG Stal Nysa,Środkowy,203,90,360,,https://www.plusliga.pl/players/id/517/tour/44.html
2023-2024,Maciej Muzaj,21.05.1994,PSG Stal Nysa,Atakujący,208,92,370,,https://www.plusliga.pl/players/id/1335/tour/44.html
2023-2024,Patryk Szczurek,06.02.1991,PSG Stal Nysa,Rozgrywający,193,90,335,,https://www.plusliga.pl/players/id/1914/tour/44.html
2023-2024,Kamil Szymura,24.01.1999,PSG Stal Nysa,Libero,185,80,320,,https://www.plusliga.pl/players/id/1055/tour/44.html
2023-2024,Wojciech Włodarczyk,28.10.1990,PSG Stal Nysa,Przyjmujący,200,91,350,,https://www.plusliga.pl/players/id/2428/tour/44.html
2023-2024,Nicolas Zerba,13.06.1999,PSG Stal Nysa,Środkowy,204,95,345,,https://www.plusliga.pl/players/id/1828/tour/44.html
2023-2024,Tsimafei Zhukouski,18.12.1989,PSG Stal Nysa,Rozgrywający,195,78,340,,https://www.plusliga.pl/players/id/2320/tour/44.html
2023-2024,Maksim Buculjević,20.09.1991,Ślepsk Malow Suwałki,Rozgrywający,191,92,345,,https://www.plusliga.pl/players/id/1395/tour/44.html
2023-2024,Mateusz Czunkiewicz,16.12.1996,Ślepsk Malow Suwałki,Libero,185,77,331,,https://www.plusliga.pl/players/id/1584/tour/44.html
2023-2024,Bartosz Filipiak,27.02.1994,Ślepsk Malow Suwałki,Atakujący,197,95,350,,https://www.plusliga.pl/players/id/301/tour/44.html
2023-2024,Paweł Filipowicz,07.05.1992,Ślepsk Malow Suwałki,Libero,189,81,318,,https://www.plusliga.pl/players/id/1952/tour/44.html
2023-2024,Bartosz Firszt,19.03.1999,Ślepsk Malow Suwałki,Przyjmujący,198,93,342,,https://www.plusliga.pl/players/id/302/tour/44.html
2023-2024,Joaquin Gallego,21.11.1996,Ślepsk Malow Suwałki,Środkowy,204,102,352,,https://www.plusliga.pl/players/id/929/tour/44.html
2023-2024,Paweł Halaba,14.12.1995,Ślepsk Malow Suwałki,Przyjmujący,195,84,346,,https://www.plusliga.pl/players/id/1954/tour/44.html
2023-2024,Ernest Kaciczak,25.01.2000,Ślepsk Malow Suwałki,Przyjmujący,205,92,350,,https://www.plusliga.pl/players/id/576/tour/44.html
2023-2024,Jakub Macyra,22.07.1995,Ślepsk Malow Suwałki,Środkowy,202,96,355,,https://www.plusliga.pl/players/id/815/tour/44.html
2023-2024,Łukasz Rudzewicz,25.01.1985,Ślepsk Malow Suwałki,Środkowy,198,89,343,,https://www.plusliga.pl/players/id/1300/tour/44.html
2023-2024,Matias Sanchez,20.09.1996,Ślepsk Malow Suwałki,Rozgrywający,173,64,305,,https://www.plusliga.pl/players/id/1633/tour/44.html
2023-2024,Konrad Stajer,30.05.1994,Ślepsk Malow Suwałki,Środkowy,200,84,350,,https://www.plusliga.pl/players/id/1191/tour/44.html
2023-2024,Žiga Štern,02.01.1994,Ślepsk Malow Suwałki,Przyjmujący,193,88,346,,https://www.plusliga.pl/players/id/2452/tour/44.html
2023-2024,Arkadiusz Żakieta,13.10.1992,Ślepsk Malow Suwałki,Atakujący,197,91,350,,https://www.plusliga.pl/players/id/235/tour/44.html
2023-2024,Jakub Czerwiński,22.07.2001,Trefl Gdańsk,Przyjmujący,195,93,341,,https://www.plusliga.pl/players/id/786/tour/44.html
2023-2024,Kamil Droszyński,28.01.1997,Trefl Gdańsk,Rozgrywający,190,86,337,,https://www.plusliga.pl/players/id/1029/tour/44.html
2023-2024,Filip Falkowski,13.09.2007,Trefl Gdańsk,Rozgrywający,197,83,331,,https://www.plusliga.pl/players/id/618/tour/44.html
2023-2024,Janusz Gałązka,26.04.1987,Trefl Gdańsk,Środkowy,199,101,345,,https://www.plusliga.pl/players/id/876/tour/44.html
2023-2024,Michał Grzyb,01.01.2005,Trefl Gdańsk,Przyjmujący,196,83,350,,https://www.plusliga.pl/players/id/1676/tour/44.html
2023-2024,Lukas Kampa,29.11.1986,Trefl Gdańsk,Rozgrywający,195,90,340,,https://www.plusliga.pl/players/id/1272/tour/44.html
2023-2024,Marcel Kapuściński,25.10.2005,Trefl Gdańsk,Rozgrywający,187,94,340,,https://www.plusliga.pl/players/id/1428/tour/44.html
2023-2024,Voitto Köykkä,09.07.1999,Trefl Gdańsk,Libero,179,73,,,https://www.plusliga.pl/players/id/2360/tour/44.html
2023-2024,Jan Franchi Martínez,28.01.1998,Trefl Gdańsk,Przyjmujący,190,85,330,,https://www.plusliga.pl/players/id/869/tour/44.html
2023-2024,Aliaksei Nasevich,05.06.2003,Trefl Gdańsk,Atakujący,199,95,350,,https://www.plusliga.pl/players/id/137/tour/44.html
2023-2024,Patryk Niemiec,18.02.1997,Trefl Gdańsk,Środkowy,202,89,350,,https://www.plusliga.pl/players/id/1911/tour/44.html
2023-2024,Piotr Orczyk,19.03.1993,Trefl Gdańsk,Przyjmujący,190,98,337,,https://www.plusliga.pl/players/id/2015/tour/44.html
2023-2024,Dawid Pawlun,22.05.2001,Trefl Gdańsk,Rozgrywający,198,78,345,,https://www.plusliga.pl/players/id/479/tour/44.html
2023-2024,Jakub Potempa,05.07.2006,Trefl Gdańsk,Środkowy,206,85,355,,https://www.plusliga.pl/players/id/2474/tour/44.html
2023-2024,Dawid Pruszkowski,20.01.2001,Trefl Gdańsk,Libero,172,70,,,https://www.plusliga.pl/players/id/481/tour/44.html
2023-2024,Kewin Sasak,20.02.1997,Trefl Gdańsk,Atakujący,208,106,355,,https://www.plusliga.pl/players/id/1150/tour/44.html
2023-2024,Mikołaj Sawicki,23.11.1999,Trefl Gdańsk,Przyjmujący,198,111,352,,https://www.plusliga.pl/players/id/1740/tour/44.html
2023-2024,Karol Urbanowicz,24.02.2001,Trefl Gdańsk,Środkowy,200,91,345,,https://www.plusliga.pl/players/id/1082/tour/44.html
2023-2024,Wojciech Więcławski,17.04.2005,Trefl Gdańsk,Atakujący,194,86,350,,https://www.plusliga.pl/players/id/2473/tour/44.html
2023-2024,Jordan Zaleszczyk,23.04.2002,Trefl Gdańsk,Środkowy,205,98,360,,https://www.plusliga.pl/players/id/937/tour/44.html
